loan_id,customer_id,branch_id,loan_type,principal,outstanding,interest_rate,emi,tenure_months,disbursed_date,status,dpd
LN00006308,CUST0009695,BR0018,HomeLoan,90567.8,33298.71,8.95,3009.7,84,2024-08-05,Active,0
LN00006309,CUST0001723,BR0027,PersonalLoan,71659.15,97069.22,8.29,8347.95,48,2022-09-02,Active,0
LN00006310,CUST0003195,BR0040,PersonalLoan,147103.73,28009.65,9.91,2600.65,48,2019-08-19,Closed,0
LN00006311,CUST0001087,BR0018,HomeLoan,127430.94,82192.22,12.36,4324.56,12,2023-02-15,Closed,0
LN00006312,CUST0005763,BR0023,GoldLoan,81121.85,126976.13,7.03,6493.59,12,2023-04-25,Active,0
LN00006313,CUST0008257,BR0048,HomeLoan,196949.9,127291.42,10.26,9525.83,60,2023-09-01,Active,0
LN00006314,CUST0006719,BR0004,AutoLoan,9409.18,64888.89,6.72,23703.1,24,2019-05-04,Closed,0
LN00006315,CUST0004861,BR0044,PersonalLoan,844654.08,40704.86,6.52,7668.45,240,2021-04-29,Active,0
LN00006316,CUST0004354,BR0030,AutoLoan,178892.99,72667.1,9.09,5801.1,12,2020-11-17,Active,0
LN00006317,CUST0002776,BR0041,PersonalLoan,479117.99,53878.39,14.23,7006.31,12,2025-03-22,Active,0
LN00006318,CUST0009658,BR0029,HomeLoan,135595.23,35200.87,9.45,1064.81,240,2022-02-05,Closed,0
LN00006319,CUST0003368,BR0022,HomeLoan,44785.34,235001.86,15.39,1304.68,48,2022-06-01,Active,156
LN00006320,CUST0008028,BR0016,EducationLoan,51507.27,20080.16,6.59,5587.79,180,2024-12-16,Active,0
LN00006321,CUST0002983,BR0027,EducationLoan,325890.81,36746.97,15.23,6078.42,12,2021-03-13,Closed,0
LN00006322,CUST0005474,BR0023,PersonalLoan,352515.9,78825.98,15.6,4606.72,36,2022-04-01,Active,0
LN00006323,CUST0005118,BR0026,HomeLoan,25093.82,17626.26,9.95,3200.04,12,2026-02-20,Active,0
LN00006324,CUST0003094,BR0015,PersonalLoan,363275.29,26179.91,13.09,3931.56,24,2025-03-10,Active,0
LN00006325,CUST0006082,BR0031,HomeLoan,401782.89,158539.26,6.91,2172.61,24,2025-05-24,Closed,0
LN00006326,CUST0004598,BR0040,PersonalLoan,88499.31,24240.98,11.19,5239.43,180,2023-11-24,Active,0
LN00006327,CUST0006451,BR0045,HomeLoan,692414.99,1293172.25,15.83,2712.28,120,2019-11-12,Active,0
LN00006328,CUST0007411,BR0016,EducationLoan,572981.6,62562.71,13.16,4417.85,48,2021-05-19,Active,112
LN00006329,CUST0000704,BR0038,HomeLoan,864554.56,76758.97,10.45,5554.52,240,2024-04-09,Active,0
LN00006330,CUST0006103,BR0048,EducationLoan,152501.63,42690.01,7.26,1541.75,36,2019-10-02,Active,0
LN00006331,CUST0004871,BR0043,GoldLoan,952275.76,366681.41,8.93,11177.48,120,2023-10-20,Active,0
LN00006332,CUST0003123,BR0033,AutoLoan,455471.49,19165.81,16.24,3088.57,60,2022-08-31,Restructured,86
LN00006333,CUST0000010,BR0001,AutoLoan,269847.2,23882.09,13.06,2848.95,240,2019-04-01,Closed,0
LN00006334,CUST0006800,BR0045,PersonalLoan,155705.56,11745.16,7.33,1905.62,84,2020-04-15,Active,0
LN00006335,CUST0009341,BR0047,EducationLoan,178514.21,1055.16,12.57,6577.53,180,2024-07-14,Active,0
LN00006336,CUST0006046,BR0043,HomeLoan,40704.98,38755.73,9.0,10112.61,36,2025-04-26,Closed,0
LN00006337,CUST0005391,BR0028,HomeLoan,465364.73,58115.24,8.08,3056.92,180,2020-04-01,Closed,0
LN00006338,CUST0007858,BR0044,PersonalLoan,21562.77,916160.77,8.88,5499.3,120,2021-04-22,Closed,0
LN00006339,CUST0000318,BR0044,HomeLoan,148505.07,105454.57,7.07,7224.48,180,2021-08-27,Active,0
LN00006340,CUST0006760,BR0045,HomeLoan,538359.02,16416.87,8.21,9211.84,36,2024-07-24,Active,0
LN00006341,CUST0004389,BR0023,AutoLoan,121860.22,616768.6,10.97,18050.82,180,2025-06-28,Active,0
LN00006342,CUST0008096,BR0026,EducationLoan,18192.81,40560.86,8.92,4596.39,60,2023-03-03,Active,0
LN00006343,CUST0005851,BR0014,GoldLoan,31670.16,6299.94,13.56,5846.71,48,2020-01-31,NPA,0
LN00006344,CUST0000328,BR0046,HomeLoan,710646.29,102643.2,9.98,2480.16,60,2021-05-29,Active,0
LN00006345,CUST0004860,BR0022,PersonalLoan,567595.7,103397.3,13.96,3754.14,60,2023-02-17,Restructured,0
LN00006346,CUST0007450,BR0048,HomeLoan,182376.22,645387.75,9.3,4313.57,84,2021-07-03,Active,0
LN00006347,CUST0009425,BR0049,HomeLoan,1912561.42,77868.43,11.44,8263.67,120,2023-02-12,Active,0
LN00006348,CUST0008810,BR0045,HomeLoan,147280.06,44339.47,16.28,2543.46,36,2022-11-08,Active,0
LN00006349,CUST0002046,BR0025,HomeLoan,53256.38,216829.1,14.74,3505.74,60,2023-12-28,Active,0
LN00006350,CUST0002841,BR0041,HomeLoan,325260.32,75760.02,16.35,9618.6,12,2020-08-06,Active,0
LN00006351,CUST0000480,BR0029,HomeLoan,857918.88,55239.02,7.48,16045.2,60,2022-12-30,Active,25
LN00006352,CUST0003846,BR0019,PersonalLoan,621586.99,24202.27,10.63,3422.75,12,2022-05-16,NPA,163
LN00006353,CUST0005364,BR0042,AutoLoan,1141547.44,123472.83,8.46,765.6,60,2022-11-30,Active,0
LN00006354,CUST0000309,BR0038,PersonalLoan,276328.44,50892.97,8.85,3578.8,12,2022-07-12,Active,0
LN00006355,CUST0007843,BR0047,HomeLoan,239633.5,11983.18,8.2,3372.98,24,2021-01-13,Active,0
LN00006356,CUST0009073,BR0041,PersonalLoan,202511.93,98897.66,7.52,4069.22,240,2023-08-04,Active,0
LN00006357,CUST0004882,BR0038,HomeLoan,977571.02,43190.48,13.86,11829.04,180,2019-08-22,Active,0
LN00006358,CUST0008588,BR0003,PersonalLoan,34801.87,134460.36,14.48,2860.77,84,2022-10-02,Active,0
LN00006359,CUST0009466,BR0005,PersonalLoan,191502.55,746215.08,7.05,7396.57,48,2020-08-08,Active,0
LN00006360,CUST0007332,BR0030,EducationLoan,52386.77,35364.37,16.46,13127.32,48,2025-08-24,Active,0
LN00006361,CUST0004516,BR0045,HomeLoan,156553.17,1266828.84,14.93,2941.7,36,2021-02-20,Active,0
LN00006362,CUST0000544,BR0039,AutoLoan,1674704.61,5573.5,7.66,5587.44,120,2023-06-12,Active,0
LN00006363,CUST0007312,BR0039,PersonalLoan,110702.0,141402.92,12.99,5839.35,240,2021-11-30,NPA,0
LN00006364,CUST0003706,BR0026,HomeLoan,492910.17,156536.06,11.62,2752.42,180,2019-08-02,NPA,0
LN00006365,CUST0008006,BR0039,HomeLoan,270669.76,113816.06,14.63,5690.08,240,2020-01-19,Closed,127
LN00006366,CUST0007252,BR0039,HomeLoan,91328.16,193014.6,10.22,601.55,48,2023-03-21,Active,0
LN00006367,CUST0009371,BR0041,PersonalLoan,127077.79,7880.56,7.72,9504.45,24,2024-04-20,Active,0
LN00006368,CUST0003972,BR0018,PersonalLoan,66444.72,42071.41,12.33,12059.28,120,2020-03-03,Active,0
LN00006369,CUST0004108,BR0031,HomeLoan,109021.2,389244.72,14.81,7505.44,240,2022-02-20,Closed,0
LN00006370,CUST0008530,BR0021,HomeLoan,85746.49,16965.94,6.71,7286.43,36,2021-12-08,Closed,161
LN00006371,CUST0002407,BR0001,AutoLoan,97074.1,51334.43,6.56,3672.18,48,2022-11-23,Active,0
LN00006372,CUST0005874,BR0037,EducationLoan,27309.4,13703.47,6.66,7442.4,180,2024-08-12,NPA,0
LN00006373,CUST0006192,BR0033,HomeLoan,236338.24,280349.5,12.43,1055.06,48,2024-09-28,Active,0
LN00006374,CUST0000536,BR0032,PersonalLoan,284810.15,60049.14,15.59,4119.65,240,2021-09-21,Active,0
LN00006375,CUST0006440,BR0031,EducationLoan,428468.57,48891.5,7.28,3271.14,48,2026-01-29,Active,0
LN00006376,CUST0005187,BR0003,PersonalLoan,270086.78,77085.13,16.22,3874.91,48,2022-06-08,Active,0
LN00006377,CUST0009943,BR0018,PersonalLoan,83082.03,142911.67,9.31,6819.07,48,2023-10-16,Closed,0
LN00006378,CUST0008199,BR0016,PersonalLoan,64647.61,22874.3,11.09,853.19,24,2019-04-08,Closed,0
LN00006379,CUST0004454,BR0047,PersonalLoan,518776.01,98626.91,11.97,6924.28,240,2024-11-02,Active,0
LN00006380,CUST0006104,BR0024,EducationLoan,138772.04,50814.19,14.93,10405.66,180,2021-09-11,NPA,0
LN00006381,CUST0008124,BR0048,AutoLoan,116007.22,39871.51,10.33,10666.43,48,2020-04-28,Closed,0
LN00006382,CUST0006223,BR0033,PersonalLoan,22971.85,65938.05,11.48,4781.6,120,2024-02-16,Active,0
LN00006383,CUST0000498,BR0045,HomeLoan,552891.98,8814.84,10.83,1872.66,48,2025-04-24,Active,0
LN00006384,CUST0005958,BR0041,PersonalLoan,473932.55,19645.33,12.8,2941.88,24,2022-07-03,Active,0
LN00006385,CUST0001082,BR0002,HomeLoan,763136.39,149312.54,8.56,3866.14,60,2024-04-11,Active,0
LN00006386,CUST0002500,BR0031,PersonalLoan,98850.18,39443.32,14.51,3726.09,120,2021-01-24,Closed,0
LN00006387,CUST0003125,BR0021,PersonalLoan,39845.59,46742.69,7.1,5482.24,48,2025-05-13,Closed,0
LN00006388,CUST0001746,BR0010,HomeLoan,588508.17,21590.53,10.63,2640.35,240,2023-02-18,Active,0
LN00006389,CUST0006535,BR0049,HomeLoan,597448.15,215673.87,12.35,19755.59,60,2024-03-18,Active,0
LN00006390,CUST0008188,BR0024,PersonalLoan,68175.64,66675.88,13.69,7398.09,60,2025-07-28,Active,0
LN00006391,CUST0006933,BR0003,HomeLoan,9896.68,8798.47,7.74,5238.13,36,2020-03-04,Active,133
LN00006392,CUST0000995,BR0025,AutoLoan,584360.18,147562.76,12.39,18648.7,120,2022-09-29,Active,0
LN00006393,CUST0007632,BR0022,PersonalLoan,217693.6,27625.34,7.13,9856.47,24,2025-04-24,Closed,0
LN00006394,CUST0005631,BR0005,AutoLoan,62560.08,51952.0,11.63,3053.8,180,2020-04-03,Active,0
LN00006395,CUST0003655,BR0018,HomeLoan,90302.57,115942.45,12.78,4253.25,36,2025-05-23,Active,0
LN00006396,CUST0008273,BR0022,AutoLoan,896854.18,146574.88,7.14,985.65,60,2021-03-12,Active,0
LN00006397,CUST0001128,BR0027,PersonalLoan,11086.97,10205.92,11.04,1336.28,180,2020-06-10,Active,0
LN00006398,CUST0000944,BR0043,PersonalLoan,264047.3,22315.8,11.09,457.67,180,2020-09-04,Active,0
LN00006399,CUST0004042,BR0022,PersonalLoan,14795.35,26537.54,16.23,1244.48,24,2020-02-09,Active,0
LN00006400,CUST0001743,BR0023,HomeLoan,109464.6,477907.38,9.88,3335.22,120,2019-08-12,NPA,0
LN00006401,CUST0008898,BR0049,HomeLoan,1831435.58,47165.75,13.82,2112.19,60,2019-09-23,Active,0
LN00006402,CUST0002524,BR0048,AutoLoan,885512.81,113116.79,16.42,4454.23,84,2020-07-27,Restructured,0
LN00006403,CUST0005670,BR0045,HomeLoan,210476.58,34990.45,12.91,6327.81,60,2020-08-15,Active,0
LN00006404,CUST0003022,BR0032,AutoLoan,165478.5,231295.52,7.87,2159.29,48,2025-06-21,Active,0
LN00006405,CUST0003213,BR0023,EducationLoan,532191.18,502306.58,16.4,11218.48,24,2020-09-29,Active,0
LN00006406,CUST0006792,BR0050,PersonalLoan,53979.66,491465.64,10.99,1939.97,120,2020-01-25,Active,0
LN00006407,CUST0005755,BR0005,HomeLoan,86404.94,235654.48,11.03,20296.08,120,2024-01-07,Active,0
LN00006408,CUST0008110,BR0026,HomeLoan,119999.67,16845.59,15.76,25111.59,240,2025-04-11,Closed,0
LN00006409,CUST0006555,BR0025,PersonalLoan,80809.19,67550.6,15.73,3781.37,24,2019-09-15,Active,0
LN00006410,CUST0008406,BR0019,AutoLoan,128656.74,119111.23,9.45,5672.23,84,2024-10-21,Active,0
LN00006411,CUST0001029,BR0046,HomeLoan,48389.71,364059.57,7.87,10520.88,180,2023-07-23,Active,0
LN00006412,CUST0007222,BR0046,HomeLoan,107170.05,252033.93,7.63,3264.96,12,2020-02-25,Active,57
LN00006413,CUST0003022,BR0018,EducationLoan,5606.2,272402.21,15.51,2079.6,180,2024-11-23,Closed,0
LN00006414,CUST0009199,BR0039,EducationLoan,759891.61,286450.41,8.76,10576.49,12,2022-01-29,Active,0
LN00006415,CUST0009617,BR0030,HomeLoan,53292.81,35618.41,9.42,2970.0,180,2022-06-18,Active,0
LN00006416,CUST0000844,BR0005,HomeLoan,557696.79,35255.3,10.15,5421.94,180,2019-06-20,Active,0
LN00006417,CUST0008589,BR0021,HomeLoan,211908.55,96130.01,8.45,3924.99,84,2020-09-22,Active,0
LN00006418,CUST0000756,BR0016,AutoLoan,214037.97,22928.39,13.03,1669.19,120,2021-09-11,Active,0
LN00006419,CUST0008587,BR0050,GoldLoan,77527.13,5522.35,9.93,7763.49,48,2021-08-06,Active,0
LN00006420,CUST0008369,BR0019,PersonalLoan,23188.46,74841.44,7.73,6283.91,60,2019-09-20,Closed,0
LN00006421,CUST0005478,BR0038,PersonalLoan,199150.47,36288.2,15.13,3651.72,12,2025-05-11,Active,0
LN00006422,CUST0009748,BR0002,HomeLoan,1600710.04,128782.97,15.29,29207.17,180,2019-07-20,Active,0
LN00006423,CUST0008444,BR0006,AutoLoan,122146.16,627.03,6.71,6633.48,120,2025-07-02,Active,0
LN00006424,CUST0007783,BR0048,PersonalLoan,168489.7,115643.35,15.37,4288.05,36,2022-01-09,Active,0
LN00006425,CUST0003959,BR0038,HomeLoan,50055.09,181760.69,16.04,1020.86,84,2020-01-26,Closed,0
LN00006426,CUST0000401,BR0044,HomeLoan,24122.85,23466.67,13.71,3151.23,84,2020-01-21,Active,0
LN00006427,CUST0008050,BR0033,HomeLoan,2628936.58,2528918.7,16.18,6441.06,120,2024-11-27,Active,0
LN00006428,CUST0001062,BR0034,EducationLoan,226808.7,82618.69,11.72,23416.8,180,2023-06-28,Active,0
LN00006429,CUST0004261,BR0006,AutoLoan,10128.61,11739.02,13.25,2665.81,48,2022-06-19,Closed,0
LN00006430,CUST0004865,BR0005,AutoLoan,199414.2,18634.34,7.93,15052.24,12,2023-09-07,Closed,0
LN00006431,CUST0007128,BR0021,EducationLoan,140826.6,55435.21,14.24,13706.22,180,2021-09-26,Closed,0
LN00006432,CUST0002121,BR0041,EducationLoan,46896.2,40023.35,12.82,1328.97,60,2019-11-01,Active,0
LN00006433,CUST0001478,BR0006,EducationLoan,126041.73,236717.25,11.01,4391.95,12,2025-07-25,Active,0
LN00006434,CUST0003568,BR0026,EducationLoan,348183.94,59159.05,16.35,10992.56,12,2020-09-22,Closed,0
LN00006435,CUST0007416,BR0020,HomeLoan,140715.01,71963.37,10.72,13167.3,12,2020-03-28,Active,0
LN00006436,CUST0008557,BR0007,EducationLoan,21448.29,42109.52,14.54,8827.18,12,2025-05-22,Closed,170
LN00006437,CUST0008425,BR0045,PersonalLoan,1191704.9,111454.74,15.47,1221.63,84,2020-03-28,Active,0
LN00006438,CUST0006607,BR0012,HomeLoan,76815.91,109074.2,8.69,2756.01,36,2023-04-23,Active,0
LN00006439,CUST0001202,BR0028,AutoLoan,118897.56,50482.42,14.82,3212.11,240,2023-08-20,Active,0
LN00006440,CUST0005039,BR0008,PersonalLoan,75021.26,117722.91,9.31,26314.17,12,2024-07-11,Active,0
LN00006441,CUST0006089,BR0001,HomeLoan,335629.05,93717.51,16.12,3549.26,48,2024-09-04,Closed,0
LN00006442,CUST0005487,BR0015,HomeLoan,44438.9,38036.68,13.38,2692.02,12,2020-02-05,Active,175
LN00006443,CUST0002935,BR0034,EducationLoan,267405.33,31961.84,10.7,2963.44,240,2019-10-09,Closed,0
LN00006444,CUST0008758,BR0049,AutoLoan,18686.36,140380.67,16.07,10189.24,120,2023-01-01,NPA,0
LN00006445,CUST0008480,BR0048,PersonalLoan,87001.85,236363.81,12.21,5750.18,84,2019-05-19,NPA,0
LN00006446,CUST0004470,BR0022,HomeLoan,596743.14,705231.59,14.45,3013.04,36,2021-12-28,Active,0
LN00006447,CUST0005042,BR0007,HomeLoan,144571.7,48155.16,9.11,31139.98,60,2025-09-25,Active,0
LN00006448,CUST0003743,BR0002,AutoLoan,141838.79,173401.09,11.99,10878.03,120,2022-05-16,Active,0
LN00006449,CUST0009682,BR0050,HomeLoan,1097792.76,57280.77,14.15,4044.59,48,2019-03-11,NPA,144
LN00006450,CUST0005859,BR0010,GoldLoan,140874.34,20471.56,10.18,17506.36,240,2022-04-26,Active,0
LN00006451,CUST0003757,BR0026,HomeLoan,243719.5,70588.28,13.22,5996.2,24,2024-10-24,Closed,0
LN00006452,CUST0003167,BR0009,GoldLoan,82747.2,42177.28,15.24,32002.15,24,2025-05-09,Active,0
LN00006453,CUST0008682,BR0045,PersonalLoan,52023.05,53915.55,10.93,3816.97,180,2019-04-21,Restructured,0
LN00006454,CUST0006869,BR0029,AutoLoan,449312.7,161176.69,15.05,5266.23,24,2024-08-30,Active,0
LN00006455,CUST0002091,BR0042,PersonalLoan,60301.72,36488.93,12.67,435.51,24,2023-08-16,NPA,0
LN00006456,CUST0005751,BR0049,HomeLoan,67377.65,124509.49,11.61,4732.04,36,2023-06-13,Active,0
LN00006457,CUST0000469,BR0021,AutoLoan,163408.9,56887.47,16.11,2407.01,12,2021-07-16,Active,0
LN00006458,CUST0000684,BR0031,HomeLoan,11889.66,44177.0,16.02,5259.96,48,2021-04-03,Active,0
LN00006459,CUST0007587,BR0045,PersonalLoan,29058.65,75373.63,7.41,11848.89,180,2023-02-15,Closed,0
LN00006460,CUST0002187,BR0025,EducationLoan,4225.07,19673.69,6.81,2697.5,12,2021-11-12,NPA,0
LN00006461,CUST0000498,BR0009,AutoLoan,23993.32,8983.34,9.61,13935.07,12,2022-12-22,Active,0
LN00006462,CUST0007543,BR0029,PersonalLoan,126759.02,1229.04,9.2,12829.99,240,2020-08-13,Active,0
LN00006463,CUST0000244,BR0002,AutoLoan,108741.09,36281.2,9.07,2869.07,84,2022-11-07,Active,0
LN00006464,CUST0009269,BR0019,HomeLoan,663686.94,16522.03,7.35,1196.1,24,2023-01-18,Active,0
LN00006465,CUST0007114,BR0041,HomeLoan,80129.51,99690.43,12.69,3570.21,60,2023-08-17,Active,0
LN00006466,CUST0009737,BR0007,HomeLoan,60555.36,29610.16,8.03,6964.33,120,2021-05-03,Closed,0
LN00006467,CUST0000970,BR0019,PersonalLoan,88293.88,92590.49,10.14,9924.9,12,2019-12-08,Closed,0
LN00006468,CUST0000942,BR0007,PersonalLoan,142616.29,14467.78,10.91,7562.23,60,2025-04-10,Closed,0
LN00006469,CUST0007311,BR0047,AutoLoan,107304.66,700655.73,14.73,44152.48,120,2021-11-24,Active,0
LN00006470,CUST0005224,BR0044,HomeLoan,372821.43,6037.14,7.82,8901.64,84,2023-03-28,Active,0
LN00006471,CUST0003437,BR0018,PersonalLoan,42145.64,55187.36,13.14,5175.97,24,2025-03-07,Closed,0
LN00006472,CUST0002511,BR0043,EducationLoan,875966.15,341957.57,14.02,5157.61,12,2023-09-02,Closed,0
LN00006473,CUST0005559,BR0028,HomeLoan,33322.45,39610.34,13.47,9333.16,60,2025-03-07,Restructured,0
LN00006474,CUST0004664,BR0012,EducationLoan,129827.78,14422.87,12.94,6934.26,240,2019-10-10,Closed,0
LN00006475,CUST0009032,BR0042,HomeLoan,123202.21,16800.41,8.3,3976.02,24,2025-04-26,Active,0
LN00006476,CUST0000565,BR0009,PersonalLoan,71554.67,62869.07,15.67,2330.6,84,2021-04-13,Active,0
LN00006477,CUST0008418,BR0041,HomeLoan,190789.92,12638.28,14.94,11957.47,24,2019-09-26,Active,0
LN00006478,CUST0005689,BR0002,PersonalLoan,98802.47,197956.56,7.43,3820.2,180,2020-06-30,NPA,0
LN00006479,CUST0005283,BR0027,HomeLoan,781269.23,71610.78,9.58,5433.59,240,2023-03-30,Active,0
LN00006480,CUST0006878,BR0030,EducationLoan,51046.27,14508.34,12.55,6262.99,12,2025-04-14,Active,0
LN00006481,CUST0000886,BR0010,AutoLoan,510927.17,61955.59,14.78,4369.05,24,2026-02-21,Active,0
LN00006482,CUST0000720,BR0031,HomeLoan,12082.1,23121.41,6.98,2743.5,84,2023-09-19,Active,0
LN00006483,CUST0002949,BR0019,EducationLoan,503721.37,3258.84,14.33,1098.36,120,2025-07-13,Active,0
LN00006484,CUST0007080,BR0004,HomeLoan,67025.81,264135.24,9.89,4065.58,36,2019-07-29,Active,0
LN00006485,CUST0006994,BR0040,AutoLoan,127253.17,35853.27,10.95,7917.19,180,2022-04-26,NPA,0
LN00006486,CUST0002879,BR0044,HomeLoan,236754.75,163585.51,8.2,6180.01,180,2022-04-29,Closed,0
LN00006487,CUST0001675,BR0001,HomeLoan,1493041.61,290275.87,14.54,3991.41,240,2023-01-28,NPA,0
LN00006488,CUST0004089,BR0048,HomeLoan,176258.23,23333.04,16.24,4146.01,180,2019-06-17,Closed,0
LN00006489,CUST0007405,BR0026,AutoLoan,79554.06,112859.12,13.97,8626.96,24,2022-04-02,Active,0
LN00006490,CUST0002650,BR0036,AutoLoan,83947.26,11405.2,7.57,38120.61,48,2022-12-24,NPA,19
LN00006491,CUST0008350,BR0003,HomeLoan,269842.34,36912.88,10.65,4629.24,12,2025-04-07,Active,0
LN00006492,CUST0006816,BR0041,PersonalLoan,48812.34,168341.49,11.21,3261.67,12,2021-12-25,Active,0
LN00006493,CUST0006074,BR0032,PersonalLoan,584850.19,134993.65,11.77,2530.12,180,2020-12-30,Restructured,0
LN00006494,CUST0004568,BR0014,AutoLoan,124049.31,263824.6,13.27,3436.89,60,2021-01-28,Restructured,0
LN00006495,CUST0005844,BR0048,PersonalLoan,432440.21,52433.66,13.29,3136.82,12,2022-04-05,Active,0
LN00006496,CUST0009199,BR0017,EducationLoan,249313.66,17827.07,13.49,3964.89,12,2021-03-26,Active,0
LN00006497,CUST0006484,BR0045,HomeLoan,34298.26,104067.29,12.41,10763.73,180,2023-07-07,Closed,0
LN00006498,CUST0001684,BR0033,HomeLoan,123622.15,78636.96,11.47,11403.5,84,2021-07-07,Closed,0
LN00006499,CUST0007390,BR0010,HomeLoan,214105.51,5421.96,12.48,6695.35,12,2024-08-13,Active,0
LN00006500,CUST0009894,BR0037,HomeLoan,78038.35,183233.4,8.16,5835.84,24,2024-04-07,Active,0
LN00006501,CUST0007784,BR0039,PersonalLoan,306375.55,410572.23,7.93,1217.0,60,2020-07-19,Active,0
LN00006502,CUST0005718,BR0028,HomeLoan,192201.03,448081.41,6.86,2368.23,84,2020-07-02,Closed,0
LN00006503,CUST0005749,BR0010,PersonalLoan,24099.48,18277.01,15.55,2653.13,48,2020-02-13,NPA,0
LN00006504,CUST0005864,BR0047,HomeLoan,74871.41,9557.53,10.32,1418.12,48,2022-04-25,Active,0
LN00006505,CUST0007894,BR0008,PersonalLoan,173634.55,293740.3,8.88,5094.85,84,2022-06-29,Active,0
LN00006506,CUST0009729,BR0049,HomeLoan,1087132.82,774313.64,7.37,9720.52,84,2024-02-09,Closed,0
LN00006507,CUST0001919,BR0029,HomeLoan,104708.33,115860.92,8.18,2469.3,240,2019-08-13,NPA,0
LN00006508,CUST0005025,BR0004,PersonalLoan,344223.22,43640.42,9.65,1913.98,48,2025-02-15,Active,0
LN00006509,CUST0007724,BR0014,PersonalLoan,690087.34,32947.26,8.88,6760.66,12,2024-06-29,Active,0
LN00006510,CUST0002457,BR0020,HomeLoan,69006.27,61473.56,8.46,14653.06,60,2020-12-07,Active,0
LN00006511,CUST0009067,BR0023,PersonalLoan,1097595.56,24143.15,7.45,3271.66,120,2025-10-15,Active,0
LN00006512,CUST0002911,BR0011,AutoLoan,1249610.01,126697.65,15.93,3295.18,24,2023-11-20,Active,0
LN00006513,CUST0000139,BR0041,AutoLoan,142758.41,40664.65,14.79,1411.9,120,2022-03-19,Active,0
LN00006514,CUST0001088,BR0007,PersonalLoan,53256.0,827930.4,15.87,2359.36,84,2026-01-10,Active,0
LN00006515,CUST0001097,BR0017,PersonalLoan,111617.43,34517.46,8.46,2073.17,180,2025-04-05,Closed,0
LN00006516,CUST0005587,BR0041,PersonalLoan,52924.96,47259.13,13.34,19590.24,240,2024-03-29,Closed,0
LN00006517,CUST0009397,BR0049,PersonalLoan,808325.35,28297.29,9.52,6354.23,12,2022-04-10,Active,0
LN00006518,CUST0008573,BR0032,PersonalLoan,191825.42,53949.54,9.39,1574.19,60,2021-02-22,Closed,0
LN00006519,CUST0002454,BR0026,HomeLoan,91666.38,32552.29,7.81,9685.63,24,2021-11-03,NPA,0
LN00006520,CUST0005395,BR0008,EducationLoan,29162.58,217950.44,10.76,3091.72,120,2020-05-29,Active,0
LN00006521,CUST0002257,BR0005,AutoLoan,195101.12,15930.56,8.71,3220.1,36,2019-10-30,Active,0
LN00006522,CUST0009921,BR0036,GoldLoan,211747.43,424225.93,13.11,2054.79,12,2019-09-24,Active,0
LN00006523,CUST0004353,BR0050,EducationLoan,229338.06,1122201.66,15.54,2262.04,60,2024-05-10,Active,0
LN00006524,CUST0001413,BR0034,HomeLoan,7998.97,106645.84,10.5,4627.91,180,2020-06-14,Active,0
LN00006525,CUST0005422,BR0014,HomeLoan,12108.94,55687.4,11.45,3237.37,12,2025-08-22,NPA,0
LN00006526,CUST0002598,BR0041,HomeLoan,1090192.09,573972.59,7.41,34938.94,36,2023-03-13,Active,0
LN00006527,CUST0008795,BR0050,HomeLoan,174336.06,117653.53,13.18,3821.17,12,2025-09-13,Active,0
LN00006528,CUST0009242,BR0016,GoldLoan,161181.58,122216.22,7.27,1955.53,180,2023-05-12,Active,0
LN00006529,CUST0007826,BR0043,EducationLoan,118893.26,20002.09,16.43,12599.45,36,2022-11-07,Active,0
LN00006530,CUST0005285,BR0017,PersonalLoan,87207.74,42503.03,16.14,2634.33,240,2019-04-27,Active,0
LN00006531,CUST0003748,BR0005,HomeLoan,11712.9,412000.87,13.8,2328.24,180,2026-02-04,Closed,80
LN00006532,CUST0006275,BR0033,HomeLoan,1304976.28,76655.77,15.13,8144.07,48,2021-01-23,Active,0
LN00006533,CUST0006115,BR0018,AutoLoan,14402.8,744414.52,10.69,6375.65,36,2025-05-13,Active,0
LN00006534,CUST0003963,BR0005,PersonalLoan,348379.54,41657.26,10.75,4044.66,180,2021-07-31,Active,0
LN00006535,CUST0008604,BR0042,HomeLoan,103052.08,197673.67,9.29,26222.55,60,2023-11-16,Closed,0
LN00006536,CUST0002836,BR0015,HomeLoan,765396.7,181488.95,9.84,2824.54,12,2022-08-12,NPA,30
LN00006537,CUST0005063,BR0003,HomeLoan,223221.67,18947.06,8.14,2624.99,48,2019-07-16,Closed,0
